SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,IDADE_EST_MED,ELEITORES,FEMININO,MASCULINO,NR_TURNO,ALVARO FERNANDES DIAS,BENEVENUTO DACIOLO FONSECA DOS SANTOS,CIRO FERREIRA GOMES,FERNANDO HADDAD,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,GUILHERME CASTRO BOULOS,HENRIQUE DE CAMPOS MEIRELLES,JAIR MESSIAS BOLSONARO,JOÃO DIONISIO FILGUEIRA BARRETO AMOEDO,JOÃO VICENTE FONTELLA GOULART,JOSE MARIA EYMAEL,MARIA OSMARINA MARINA DA SILVA VAZ DE LIMA,VERA LUCIA PEREIRA DA SILVA SALGADO,VOTO ANULADO E APURADO EM SEPARADO,VOTO BRANCO,VOTO NULO
RS,87629,SANTA TEREZA,8,51.06915213469633,1663,799,864,1,5,2,89,180,45,NA,41,918,37,NA,NA,1,NA,NA,61,48
RS,87629,SANTA TEREZA,8,51.06915213469633,1663,799,864,2,NA,NA,NA,289,NA,NA,NA,1004,NA,NA,NA,NA,NA,NA,35,78
RS,87637,NOVA BRÉSCIA,104,48.43981831945496,2642,1288,1354,1,16,2,207,222,110,6,66,1503,116,1,1,8,1,NA,60,42
RS,87637,NOVA BRÉSCIA,104,48.43981831945496,2642,1288,1354,2,NA,NA,NA,397,NA,NA,NA,1766,NA,NA,NA,NA,NA,NA,50,114
RS,87645,SANTO ANTÔNIO DO PALMA,138,46.02221047065045,1891,915,976,1,21,1,178,535,54,3,27,687,36,NA,NA,NA,NA,NA,42,39
RS,87645,SANTO ANTÔNIO DO PALMA,138,46.02221047065045,1891,915,976,2,NA,NA,NA,676,NA,NA,NA,810,NA,NA,NA,NA,NA,NA,49,90
RS,87653,NOVA PALMA,119,46.17265488444358,5149,2550,2599,1,35,6,413,1192,239,7,156,2095,107,3,1,18,1,NA,104,97
RS,87653,NOVA PALMA,119,46.17265488444358,5149,2550,2599,2,NA,NA,NA,1651,NA,NA,NA,2460,NA,NA,NA,NA,NA,NA,129,220
RS,87661,SANTO ANTÔNIO DO PLANALTO,15,46.920889348500516,1934,975,959,1,18,4,149,272,116,5,27,995,26,NA,NA,2,NA,NA,28,45
RS,87661,SANTO ANTÔNIO DO PLANALTO,15,46.920889348500516,1934,975,959,2,NA,NA,NA,406,NA,NA,NA,1145,NA,NA,NA,NA,NA,NA,42,84
RS,87670,NOVA PETRÓPOLIS,129,44.91428571428571,15540,8037,7503,1,93,40,932,1201,803,49,276,8940,814,3,2,66,4,NA,265,524
RS,87670,NOVA PETRÓPOLIS,129,44.91428571428571,15540,8037,7503,2,NA,NA,NA,2172,NA,NA,NA,10608,NA,NA,NA,NA,NA,NA,304,801
RS,87688,SANTO EXPEDITO DO SUL,103,48.583333333333336,2172,1085,1087,1,13,7,55,565,79,6,45,894,39,1,2,3,NA,NA,96,56
RS,87688,SANTO EXPEDITO DO SUL,103,48.583333333333336,2172,1085,1087,2,NA,NA,NA,649,NA,NA,NA,1030,NA,NA,NA,NA,NA,NA,99,86
RS,87696,NOVA PRATA,75,43.651954821894,17265,8943,8322,1,138,60,953,1443,670,83,392,10292,752,6,4,62,2,NA,388,472
RS,87696,NOVA PRATA,75,43.651954821894,17265,8943,8322,2,NA,NA,NA,2597,NA,NA,NA,11842,NA,NA,NA,NA,NA,NA,366,790
RS,87700,SÃO JOÃO DO POLÊSINE,119,48.360253365003956,2526,1303,1223,1,17,1,164,414,86,9,51,1180,55,1,1,6,NA,NA,53,55
RS,87700,SÃO JOÃO DO POLÊSINE,119,48.360253365003956,2526,1303,1223,2,NA,NA,NA,605,NA,NA,NA,1316,NA,NA,NA,NA,NA,NA,50,90
RS,87718,NOVO HAMBURGO,76,46.169075762692785,88830,47223,41607,1,440,450,7191,7945,3008,342,996,43994,3828,25,10,501,35,NA,1746,2022
RS,87718,NOVO HAMBURGO,76,46.169075762692785,88830,47223,41607,2,NA,NA,NA,15244,NA,NA,NA,50539,NA,NA,NA,NA,NA,NA,2012,3956
RS,87718,NOVO HAMBURGO,172,44.06300659600302,91419,47810,43609,1,363,539,5729,11862,3031,282,1133,43764,2363,14,9,452,22,NA,2473,2203
RS,87718,NOVO HAMBURGO,172,44.06300659600302,91419,47810,43609,2,NA,NA,NA,17397,NA,NA,NA,49835,NA,NA,NA,NA,NA,NA,2140,4320
RS,87726,SÃO JOSÉ DOS AUSENTES,63,42.91942148760331,2904,1411,1493,1,17,8,108,549,186,9,129,1209,8,2,1,2,1,NA,81,51
RS,87726,SÃO JOSÉ DOS AUSENTES,63,42.91942148760331,2904,1411,1493,2,NA,NA,NA,715,NA,NA,NA,1392,NA,NA,NA,NA,NA,NA,59,134
RS,87734,OSÓRIO,77,45.258051185983085,36300,19119,17181,1,159,161,5259,4570,1346,185,776,13496,654,4,11,159,9,NA,1000,1165
RS,87734,OSÓRIO,77,45.258051185983085,36300,19119,17181,2,NA,NA,NA,9789,NA,NA,NA,16099,NA,NA,NA,NA,NA,NA,847,1987
RS,87742,SÃO JOSÉ DO INHACORÁ,89,47.12716222533894,2139,1022,1117,1,33,1,239,419,72,NA,60,981,31,NA,NA,3,1,NA,51,44
RS,87742,SÃO JOSÉ DO INHACORÁ,89,47.12716222533894,2139,1022,1117,2,NA,NA,NA,624,NA,NA,NA,1178,NA,NA,NA,NA,NA,NA,39,87
RS,87750,PAIM FILHO,95,47.06570896515031,3759,1856,1903,1,9,2,115,1292,104,2,54,1377,42,1,NA,9,NA,NA,73,84
RS,87750,PAIM FILHO,95,47.06570896515031,3759,1856,1903,2,NA,NA,NA,1392,NA,NA,NA,1534,NA,NA,NA,NA,NA,NA,61,143
RS,87769,SÃO JOSÉ DAS MISSÕES,32,46.882017126546145,2102,1029,1073,1,7,5,217,788,54,2,13,524,22,NA,NA,1,1,NA,53,46
RS,87769,SÃO JOSÉ DAS MISSÕES,32,46.882017126546145,2102,1029,1073,2,NA,NA,NA,973,NA,NA,NA,620,NA,NA,NA,NA,NA,NA,60,73
RS,87777,PALMEIRA DAS MISSÕES,32,43.407419050613015,22267,11931,10336,1,101,95,2304,6249,663,45,150,8276,320,1,2,51,3,NA,521,465
RS,87777,PALMEIRA DAS MISSÕES,32,43.407419050613015,22267,11931,10336,2,NA,NA,NA,8010,NA,NA,NA,9490,NA,NA,NA,NA,NA,NA,578,1077
RS,87785,SÃO MARTINHO DA SERRA,41,48.322951929587,2954,1452,1502,1,5,NA,121,506,175,6,32,1331,7,4,NA,16,1,NA,150,55
RS,87785,SÃO MARTINHO DA SERRA,41,48.322951929587,2954,1452,1502,2,NA,NA,NA,710,NA,NA,NA,1442,NA,NA,NA,NA,NA,NA,101,119
RS,87793,PALMITINHO,94,45.36161903071188,5633,2862,2771,1,37,17,411,2148,271,11,110,1610,69,2,NA,5,1,NA,148,145
RS,87793,PALMITINHO,94,45.36161903071188,5633,2862,2771,2,NA,NA,NA,2525,NA,NA,NA,1917,NA,NA,NA,NA,NA,NA,149,341
RS,87807,SÃO PEDRO DA SERRA,152,42.97544338335607,2932,1428,1504,1,13,5,159,344,156,10,77,1577,128,NA,NA,7,1,NA,61,136
RS,87807,SÃO PEDRO DA SERRA,152,42.97544338335607,2932,1428,1504,2,NA,NA,NA,538,NA,NA,NA,1901,NA,NA,NA,NA,NA,NA,55,188
RS,87815,PANAMBI,115,43.78879883072017,30104,15503,14601,1,182,190,1730,4974,806,51,372,16038,497,6,2,75,5,NA,623,617
RS,87815,PANAMBI,115,43.78879883072017,30104,15503,14601,2,NA,NA,NA,6701,NA,NA,NA,17514,NA,NA,NA,NA,NA,NA,642,1155
RS,87823,SÃO PEDRO DO BUTIÁ,96,46.78200692041523,2312,1133,1179,1,25,5,144,578,79,7,49,1063,34,NA,NA,1,NA,NA,45,50
RS,87823,SÃO PEDRO DO BUTIÁ,96,46.78200692041523,2312,1133,1179,2,NA,NA,NA,727,NA,NA,NA,1181,NA,NA,NA,NA,NA,NA,39,105
RS,87831,PARAÍ,138,46.1966473243069,6204,3072,3132,1,66,6,347,575,204,24,302,3175,214,1,NA,16,1,NA,195,185
RS,87831,PARAÍ,138,46.1966473243069,6204,3072,3132,2,NA,NA,NA,1018,NA,NA,NA,3754,NA,NA,NA,NA,NA,NA,177,338
RS,87840,SÃO VALENTIM DO SUL,22,49.828206341694276,2113,975,1138,1,23,NA,137,151,61,5,56,1252,13,NA,1,5,NA,NA,58,52
RS,87840,SÃO VALENTIM DO SUL,22,49.828206341694276,2113,975,1138,2,NA,NA,NA,297,NA,NA,NA,1380,NA,NA,NA,NA,NA,NA,38,87
RS,87858,PASSO FUNDO,33,44.730893176285164,71061,38408,32653,1,459,293,5401,13408,2560,292,941,29551,1991,16,10,354,56,NA,1593,1114
RS,87858,PASSO FUNDO,33,44.730893176285164,71061,38408,32653,2,NA,NA,NA,19753,NA,NA,NA,33299,NA,NA,NA,NA,NA,NA,1705,2798
RS,87858,PASSO FUNDO,128,44.48497327842416,75033,40280,34753,1,533,298,6044,12168,2712,269,850,32604,2225,15,11,336,54,NA,1832,1332
RS,87858,PASSO FUNDO,128,44.48497327842416,75033,40280,34753,2,NA,NA,NA,19187,NA,NA,NA,36804,NA,NA,NA,NA,NA,NA,1869,2917
RS,87866,SÃO VALÉRIO DO SUL,107,42.972895863052784,2103,1013,1090,1,2,4,230,747,193,2,17,491,16,NA,NA,2,NA,NA,33,31
RS,87866,SÃO VALÉRIO DO SUL,107,42.972895863052784,2103,1013,1090,2,NA,NA,NA,922,NA,NA,NA,626,NA,NA,NA,NA,NA,NA,34,97
RS,87874,PEDRO OSÓRIO,123,46.670204924074895,6783,3493,3290,1,23,55,680,2082,322,39,76,1508,51,NA,1,34,NA,NA,215,225
RS,87874,PEDRO OSÓRIO,123,46.670204924074895,6783,3493,3290,2,NA,NA,NA,2904,NA,NA,NA,1811,NA,NA,NA,NA,NA,NA,170,371
RS,87882,SENTINELA DO SUL,84,45.72574157868276,3978,1960,2018,1,5,10,304,989,289,6,110,1295,22,NA,NA,25,1,NA,207,112
RS,87882,SENTINELA DO SUL,84,45.72574157868276,3978,1960,2018,2,NA,NA,NA,1358,NA,NA,NA,1595,NA,NA,NA,NA,NA,NA,150,238
RS,87890,PEJUÇARA,17,46.86156955203772,2969,1500,1469,1,7,21,145,623,100,6,23,1481,27,1,NA,11,1,NA,64,73
RS,87890,PEJUÇARA,17,46.86156955203772,2969,1500,1469,2,NA,NA,NA,821,NA,NA,NA,1526,NA,NA,NA,NA,NA,NA,56,125
RS,87904,SÉRIO,29,46.78342653787494,1967,917,1050,1,24,3,149,606,103,5,47,643,18,NA,3,1,NA,NA,86,54
RS,87904,SÉRIO,29,46.78342653787494,1967,917,1050,2,NA,NA,NA,706,NA,NA,NA,834,NA,NA,NA,NA,NA,NA,71,119
RS,87912,PELOTAS,34,46.375061979373264,80672,44833,35839,1,608,303,13454,12818,5473,1160,791,25666,2236,25,12,798,42,NA,2131,2410
RS,87912,PELOTAS,34,46.375061979373264,80672,44833,35839,2,NA,NA,NA,29167,NA,NA,NA,31847,NA,NA,NA,NA,NA,NA,2345,4323
RS,87912,PELOTAS,60,44.08022592187361,101451,54392,47059,1,575,560,10995,17737,8841,1213,1279,34655,1562,29,29,926,42,NA,3806,4117
RS,87912,PELOTAS,60,44.08022592187361,101451,54392,47059,2,NA,NA,NA,32959,NA,NA,NA,43143,NA,NA,NA,NA,NA,NA,3333,6992
RS,87912,PELOTAS,164,45.483269462777656,56364,31033,25331,1,350,371,7598,9490,3940,756,682,18374,773,16,19,541,26,NA,2071,2746
RS,87912,PELOTAS,164,45.483269462777656,56364,31033,25331,2,NA,NA,NA,19579,NA,NA,NA,22534,NA,NA,NA,NA,NA,NA,1715,3932
RS,87920,SERTÃO SANTANA,151,45.78618355564404,5023,2464,2559,1,8,13,312,774,428,8,97,2266,53,NA,1,25,1,NA,171,111
RS,87920,SERTÃO SANTANA,151,45.78618355564404,5023,2464,2559,2,NA,NA,NA,1191,NA,NA,NA,2642,NA,NA,NA,NA,NA,NA,150,237
RS,87939,PINHEIRO MACHADO,35,46.728836754643204,10230,5151,5079,1,47,54,921,2953,649,47,81,2236,70,1,3,53,2,NA,537,519
RS,87939,PINHEIRO MACHADO,35,46.728836754643204,10230,5151,5079,2,NA,NA,NA,4086,NA,NA,NA,2882,NA,NA,NA,NA,NA,NA,357,783
RS,87947,SINIMBU,40,44.43369565217391,6440,3058,3382,1,33,14,336,2216,372,18,114,2474,82,2,2,19,NA,NA,203,162
RS,87947,SINIMBU,40,44.43369565217391,6440,3058,3382,2,NA,NA,NA,2590,NA,NA,NA,2924,NA,NA,NA,NA,NA,NA,156,292
RS,87955,PIRATINI,78,47.2130364543092,14237,7131,7106,1,65,69,1422,4257,857,79,257,3483,111,4,2,46,3,NA,746,482
RS,87955,PIRATINI,78,47.2130364543092,14237,7131,7106,2,NA,NA,NA,6022,NA,NA,NA,4426,NA,NA,NA,NA,NA,NA,603,851
RS,87963,TIRADENTES DO SUL,86,48.77333921871551,4531,2240,2291,1,22,NA,196,1578,214,16,45,1415,22,NA,1,5,2,NA,114,195
RS,87963,TIRADENTES DO SUL,86,48.77333921871551,4531,2240,2291,2,NA,NA,NA,1823,NA,NA,NA,1674,NA,NA,NA,NA,NA,NA,83,234
RS,87971,PLANALTO,144,46.41884057971014,7590,3885,3705,1,40,16,609,1855,242,7,98,2731,60,1,1,17,5,NA,280,278
RS,87971,PLANALTO,144,46.41884057971014,7590,3885,3705,2,NA,NA,NA,2418,NA,NA,NA,3260,NA,NA,NA,NA,NA,NA,191,433
RS,87980,TRAVESSEIRO,104,48.75435816164818,1893,915,978,1,5,1,114,514,100,4,35,809,28,NA,NA,7,1,NA,42,61
RS,87980,TRAVESSEIRO,104,48.75435816164818,1893,915,978,2,NA,NA,NA,641,NA,NA,NA,938,NA,NA,NA,NA,NA,NA,41,81
RS,87998,PORTÃO,11,44.28977942414548,23756,12252,11504,1,146,148,1461,4340,868,88,374,10256,493,7,2,109,4,NA,660,750
RS,87998,PORTÃO,11,44.28977942414548,23756,12252,11504,2,NA,NA,NA,5801,NA,NA,NA,11685,NA,NA,NA,NA,NA,NA,580,1349
RS,88005,TRÊS FORQUILHAS,85,46.03219624377156,2609,1261,1348,1,10,11,147,651,115,14,76,1016,38,NA,NA,10,1,NA,67,66
RS,88005,TRÊS FORQUILHAS,85,46.03219624377156,2609,1261,1348,2,NA,NA,NA,785,NA,NA,NA,1205,NA,NA,NA,NA,NA,NA,69,137
RS,88013,PORTO ALEGRE,1,51.426856721015646,109723,61524,48199,1,733,313,19415,15599,3392,1303,1021,34618,3512,50,10,1047,84,NA,1497,1775
RS,88013,PORTO ALEGRE,1,51.426856721015646,109723,61524,48199,2,NA,NA,NA,35568,NA,NA,NA,41776,NA,NA,NA,NA,NA,NA,2362,4082
RS,88013,PORTO ALEGRE,2,51.144951907965044,127256,71494,55762,1,792,230,21828,13050,4106,1143,1042,46338,5794,52,30,1222,74,NA,1329,1721
RS,88013,PORTO ALEGRE,2,51.144951907965044,127256,71494,55762,2,NA,NA,NA,35006,NA,NA,NA,55420,NA,NA,NA,NA,NA,NA,2902,4827
RS,88013,PORTO ALEGRE,111,49.152456594689234,109664,60160,49504,1,612,269,15637,11027,3469,766,1077,42342,5410,50,25,1030,52,NA,1774,1884
RS,88013,PORTO ALEGRE,111,49.152456594689234,109664,60160,49504,2,NA,NA,NA,26970,NA,NA,NA,50825,NA,NA,NA,NA,NA,NA,2684,4592
RS,88013,PORTO ALEGRE,112,47.815059366191164,117070,64229,52841,1,756,448,16311,12505,3655,970,1243,43803,4817,35,31,1222,67,NA,2459,2872
RS,88013,PORTO ALEGRE,112,47.815059366191164,117070,64229,52841,2,NA,NA,NA,30102,NA,NA,NA,52881,NA,NA,NA,NA,NA,NA,2754,5324
RS,88013,PORTO ALEGRE,113,48.395818157291245,111195,61108,50087,1,678,457,16033,18535,3940,1160,1232,33123,3300,47,23,1246,91,NA,3098,2752
RS,88013,PORTO ALEGRE,113,48.395818157291245,111195,61108,50087,2,NA,NA,NA,36474,NA,NA,NA,40327,NA,NA,NA,NA,NA,NA,2882,5507
RS,88013,PORTO ALEGRE,114,46.10933152798902,107828,58120,49708,1,563,618,14018,19209,3685,1091,1416,31289,2379,55,29,1107,86,NA,3460,3106
RS,88013,PORTO ALEGRE,114,46.10933152798902,107828,58120,49708,2,NA,NA,NA,35242,NA,NA,NA,37665,NA,NA,NA,NA,NA,NA,2834,5834
RS,88013,PORTO ALEGRE,158,43.7469878431514,110885,60844,50041,1,559,818,11934,18856,3775,1126,1626,36244,2370,98,30,1412,74,NA,4097,3904
RS,88013,PORTO ALEGRE,158,43.7469878431514,110885,60844,50041,2,NA,NA,NA,33321,NA,NA,NA,43517,NA,NA,NA,NA,NA,NA,3061,6401
RS,88013,PORTO ALEGRE,159,42.70837743837895,105808,56633,49175,1,421,821,11699,21351,4304,1105,1540,30204,1807,46,29,1225,98,NA,4400,3564
RS,88013,PORTO ALEGRE,159,42.70837743837895,105808,56633,49175,2,NA,NA,NA,36087,NA,NA,NA,36263,NA,NA,NA,NA,NA,NA,3092,6346
RS,88013,PORTO ALEGRE,160,46.719504649856745,105057,57187,47870,1,645,404,16426,13693,3471,1152,1307,35720,3537,45,17,1063,87,NA,2594,2732
RS,88013,PORTO ALEGRE,160,46.719504649856745,105057,57187,47870,2,NA,NA,NA,31520,NA,NA,NA,42908,NA,NA,NA,NA,NA,NA,2696,5189
RS,88013,PORTO ALEGRE,161,42.87830931153778,95677,52017,43660,1,433,772,11400,16885,3654,1079,1533,29124,1591,39,22,1013,80,NA,4292,3762
RS,88013,PORTO ALEGRE,161,42.87830931153778,95677,52017,43660,2,NA,NA,NA,31129,NA,NA,NA,35061,NA,NA,NA,NA,NA,NA,2964,6002
RS,88021,TUPANCI DO SUL,103,47.58877840909091,1408,670,738,1,4,3,42,263,94,1,12,579,15,1,NA,2,NA,NA,69,36
RS,88021,TUPANCI DO SUL,103,47.58877840909091,1408,670,738,2,NA,NA,NA,329,NA,NA,NA,650,NA,NA,NA,NA,NA,NA,60,67
RS,88030,PORTO LUCENA,102,50.508431272355644,3914,1952,1962,1,12,2,276,1225,126,12,55,1406,24,1,1,5,1,NA,107,121
RS,88030,PORTO LUCENA,102,50.508431272355644,3914,1952,1962,2,NA,NA,NA,1385,NA,NA,NA,1719,NA,NA,NA,NA,NA,NA,73,184
RS,88048,UNIÃO DA SERRA,22,48.752901023890786,1465,670,795,1,11,NA,63,160,56,1,45,846,28,1,NA,5,NA,NA,34,23
RS,88048,UNIÃO DA SERRA,22,48.752901023890786,1465,670,795,2,NA,NA,NA,227,NA,NA,NA,950,NA,NA,NA,NA,NA,NA,35,56
RS,88056,PORTO XAVIER,96,45.42351198491786,7426,3795,3631,1,36,35,459,2315,245,15,103,2674,63,1,NA,8,NA,NA,170,210
RS,88056,PORTO XAVIER,96,45.42351198491786,7426,3795,3631,2,NA,NA,NA,2788,NA,NA,NA,3062,NA,NA,NA,NA,NA,NA,137,353
RS,88064,VALE DO SOL,162,45.81047595682041,8152,4045,4107,1,26,16,418,2452,498,23,161,2920,72,2,NA,17,2,NA,319,237
RS,88064,VALE DO SOL,162,45.81047595682041,8152,4045,4107,2,NA,NA,NA,3046,NA,NA,NA,3425,NA,NA,NA,NA,NA,NA,276,421
RS,88072,PUTINGA,145,48.221713704551235,3933,1944,1989,1,22,8,169,364,114,4,125,1906,25,1,NA,8,3,NA,150,107
RS,88072,PUTINGA,145,48.221713704551235,3933,1944,1989,2,NA,NA,NA,551,NA,NA,NA,2159,NA,NA,NA,NA,NA,NA,121,167
RS,88080,VALE REAL,165,43.29015317286652,4570,2236,2334,1,21,14,281,682,214,11,100,2292,129,NA,NA,7,4,NA,120,181
RS,88080,VALE REAL,165,43.29015317286652,4570,2236,2334,2,NA,NA,NA,976,NA,NA,NA,2653,NA,NA,NA,NA,NA,NA,110,271
RS,88099,QUARAÍ,36,46.68416030534351,16768,8833,7935,1,55,114,796,4508,790,39,181,6350,131,3,NA,90,1,NA,357,397
RS,88099,QUARAÍ,36,46.68416030534351,16768,8833,7935,2,NA,NA,NA,5429,NA,NA,NA,7015,NA,NA,NA,NA,NA,NA,307,761
RS,88102,VILA NOVA DO SUL,82,48.055144968732236,3518,1772,1746,1,11,15,307,892,164,3,84,1036,28,1,1,9,2,NA,172,117
RS,88102,VILA NOVA DO SUL,82,48.055144968732236,3518,1772,1746,2,NA,NA,NA,1232,NA,NA,NA,1235,NA,NA,NA,NA,NA,NA,111,205
RS,88110,REDENTORA,140,42.92122573399647,6233,3225,3008,1,45,12,234,2602,276,9,167,1416,18,NA,NA,11,3,NA,95,95
RS,88110,REDENTORA,140,42.92122573399647,6233,3225,3008,2,NA,NA,NA,2899,NA,NA,NA,1670,NA,NA,NA,NA,NA,NA,110,284
RS,88129,VITÓRIA DAS MISSÕES,45,48.00485436893204,3296,1577,1719,1,27,5,382,1048,107,3,22,1054,14,NA,NA,5,2,NA,52,39
RS,88129,VITÓRIA DAS MISSÕES,45,48.00485436893204,3296,1577,1719,2,NA,NA,NA,1332,NA,NA,NA,1269,NA,NA,NA,NA,NA,NA,43,108
RS,88137,RESTINGA SÊCA,157,45.406401222514646,11779,5971,5808,1,74,31,817,2469,692,28,285,5180,119,1,2,58,1,NA,364,234
RS,88137,RESTINGA SÊCA,157,45.406401222514646,11779,5971,5808,2,NA,NA,NA,3457,NA,NA,NA,5828,NA,NA,NA,NA,NA,NA,368,536
RS,88145,XANGRI-LÁ,150,43.32581155977831,10104,5289,4815,1,47,72,822,1131,387,32,110,5117,360,1,1,55,4,NA,181,187
RS,88145,XANGRI-LÁ,150,43.32581155977831,10104,5289,4815,2,NA,NA,NA,2015,NA,NA,NA,5827,NA,NA,NA,NA,NA,NA,218,397
RS,88153,RIO GRANDE,37,48.021381623434586,73942,39195,34747,1,307,395,10035,14413,2439,655,852,20365,1102,23,15,503,29,NA,1680,2469
RS,88153,RIO GRANDE,37,48.021381623434586,73942,39195,34747,2,NA,NA,NA,26060,NA,NA,NA,23986,NA,NA,NA,NA,NA,NA,1439,3578
RS,88153,RIO GRANDE,163,43.76324968098682,82285,42764,39521,1,261,761,8681,19961,3587,729,1250,21999,684,18,14,618,52,NA,2816,3692
RS,88153,RIO GRANDE,163,43.76324968098682,82285,42764,39521,2,NA,NA,NA,31682,NA,NA,NA,26096,NA,NA,NA,NA,NA,NA,2027,5309
RS,88161,BOA VISTA DO SUL,98,49.16544117647059,2448,1149,1299,1,13,1,117,308,132,5,65,1336,65,NA,NA,9,NA,NA,60,49
RS,88161,BOA VISTA DO SUL,98,49.16544117647059,2448,1149,1299,2,NA,NA,NA,396,NA,NA,NA,1612,NA,NA,NA,NA,NA,NA,53,91
RS,88170,RIO PARDO,38,46.63929098966027,30465,15739,14726,1,108,57,1961,8769,1167,73,555,8871,386,9,2,129,2,NA,981,774
RS,88170,RIO PARDO,38,46.63929098966027,30465,15739,14726,2,NA,NA,NA,11054,NA,NA,NA,10198,NA,NA,NA,NA,NA,NA,740,1399
RS,88188,DILERMANDO DE AGUIAR,81,47.58949624866023,2799,1337,1462,1,21,14,114,679,146,3,99,1067,13,2,NA,14,NA,NA,65,53
RS,88188,DILERMANDO DE AGUIAR,81,47.58949624866023,2799,1337,1462,2,NA,NA,NA,865,NA,NA,NA,1168,NA,NA,NA,NA,NA,NA,64,117
RS,88196,ROCA SALES,67,45.138279932546375,7116,3581,3535,1,37,30,396,1050,446,23,189,3775,135,NA,2,28,4,NA,200,238
RS,88196,ROCA SALES,67,45.138279932546375,7116,3581,3535,2,NA,NA,NA,1530,NA,NA,NA,4430,NA,NA,NA,NA,NA,NA,180,375
RS,88200,CAPIVARI DO SUL,156,43.861860999425616,3482,1743,1739,1,6,9,405,587,185,10,49,1368,150,NA,NA,10,1,NA,87,85
RS,88200,CAPIVARI DO SUL,156,43.861860999425616,3482,1743,1739,2,NA,NA,NA,964,NA,NA,NA,1651,NA,NA,NA,NA,NA,NA,73,184
RS,88218,RODEIO BONITO,64,45.18016321406152,4779,2409,2370,1,42,22,246,1509,184,11,76,1716,80,2,NA,14,NA,NA,119,111
RS,88218,RODEIO BONITO,64,45.18016321406152,4779,2409,2370,2,NA,NA,NA,1777,NA,NA,NA,1950,NA,NA,NA,NA,NA,NA,109,252
RS,88226,NOVA CANDELÁRIA,89,45.82551194539249,2344,1136,1208,1,21,NA,110,494,100,5,23,1180,51,2,NA,4,NA,NA,75,125
RS,88226,NOVA CANDELÁRIA,89,45.82551194539249,2344,1136,1208,2,NA,NA,NA,616,NA,NA,NA,1365,NA,NA,NA,NA,NA,NA,53,164
RS,88234,ROLANTE,55,45.25104104699584,15129,7716,7413,1,57,46,821,2632,653,32,262,7462,476,1,2,48,3,NA,393,502
RS,88234,ROLANTE,55,45.25104104699584,15129,7716,7413,2,NA,NA,NA,3440,NA,NA,NA,8657,NA,NA,NA,NA,NA,NA,363,870
RS,88242,FLORIANO PEIXOTO,70,48.525358324145536,1814,837,977,1,12,1,45,639,81,4,48,616,13,1,NA,NA,NA,NA,50,37
RS,88242,FLORIANO PEIXOTO,70,48.525358324145536,1814,837,977,2,NA,NA,NA,699,NA,NA,NA,735,NA,NA,NA,NA,NA,NA,51,58
RS,88250,RONDA ALTA,146,46.25769991523029,7078,3692,3386,1,24,9,387,2742,171,7,83,2350,125,2,NA,3,1,NA,151,125
RS,88250,RONDA ALTA,146,46.25769991523029,7078,3692,3386,2,NA,NA,NA,3002,NA,NA,NA,2795,NA,NA,NA,NA,NA,NA,148,251
RS,88269,CHUVISCA,12,43.02716049382716,4050,1930,2120,1,12,10,315,730,374,8,70,1774,26,NA,2,7,1,NA,176,77
RS,88269,CHUVISCA,12,43.02716049382716,4050,1930,2120,2,NA,NA,NA,1080,NA,NA,NA,2172,NA,NA,NA,NA,NA,NA,149,148
RS,88277,RONDINHA,83,49.21335050440008,4659,2368,2291,1,37,6,223,1433,151,6,37,1862,79,1,NA,4,2,NA,125,62
RS,88277,RONDINHA,83,49.21335050440008,4659,2368,2291,2,NA,NA,NA,1644,NA,NA,NA,2109,NA,NA,NA,NA,NA,NA,139,142
RS,88285,ESPERANÇA DO SUL,86,48.25824175824176,2730,1326,1404,1,13,1,111,1079,108,1,80,859,12,2,1,NA,NA,NA,43,75
RS,88285,ESPERANÇA DO SUL,86,48.25824175824176,2730,1326,1404,2,NA,NA,NA,1196,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,33,137
RS,88293,ROQUE GONZALES,96,46.17451470305593,5203,2619,2584,1,50,1,451,1604,137,16,160,1886,48,1,1,7,1,NA,147,126
RS,88293,ROQUE GONZALES,96,46.17451470305593,5203,2619,2584,2,NA,NA,NA,2042,NA,NA,NA,2219,NA,NA,NA,NA,NA,NA,129,233
RS,88307,DOUTOR RICARDO,67,47.31552162849873,1965,963,1002,1,14,NA,142,252,90,7,70,938,48,1,1,2,NA,NA,55,48
RS,88307,DOUTOR RICARDO,67,47.31552162849873,1965,963,1002,2,NA,NA,NA,388,NA,NA,NA,1126,NA,NA,NA,NA,NA,NA,47,86
RS,88315,ROSÁRIO DO SUL,39,47.67492365117068,32418,16906,15512,1,110,113,2109,7295,1603,96,350,10253,243,44,2,130,8,NA,833,579
RS,88315,ROSÁRIO DO SUL,39,47.67492365117068,32418,16906,15512,2,NA,NA,NA,9686,NA,NA,NA,11583,NA,NA,NA,NA,NA,NA,749,1362
RS,88323,HERVEIRAS,40,42.97140522875817,2448,1162,1286,1,11,3,127,1139,94,2,55,613,15,NA,NA,NA,NA,NA,41,47
RS,88323,HERVEIRAS,40,42.97140522875817,2448,1162,1286,2,NA,NA,NA,1258,NA,NA,NA,710,NA,NA,NA,NA,NA,NA,31,74
