SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,IDADE_EST_MED,ELEITORES,FEMININO,MASCULINO,NR_TURNO,ALVARO FERNANDES DIAS,BENEVENUTO DACIOLO FONSECA DOS SANTOS,CIRO FERREIRA GOMES,FERNANDO HADDAD,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,GUILHERME CASTRO BOULOS,HENRIQUE DE CAMPOS MEIRELLES,JAIR MESSIAS BOLSONARO,JOÃO DIONISIO FILGUEIRA BARRETO AMOEDO,JOÃO VICENTE FONTELLA GOULART,JOSE MARIA EYMAEL,MARIA OSMARINA MARINA DA SILVA VAZ DE LIMA,VERA LUCIA PEREIRA DA SILVA SALGADO,VOTO BRANCO,VOTO NULO
TO,73067,CACHOEIRINHA,10,40.155973451327434,1808,846,962,1,0,7,204,670,22,0,5,388,2,0,2,9,22,7,104
PI,12424,LAGOA DO PIAUÍ,54,41.42408512847132,3853,1907,1946,1,6,24,217,2449,51,10,31,517,30,0,0,16,1,30,153
MG,49751,PEDRA DO ANTA,268,45.96187030336766,3593,1802,1791,2,0,0,0,1598,0,0,0,665,0,0,0,0,0,66,295
MG,41327,PEDRA BONITA,2,40.94964714857906,5243,2603,2640,2,0,0,0,2084,0,0,0,1763,0,0,0,0,0,104,369
SP,67253,MONTE ALEGRE DO SUL,8,46.31782820097245,6170,3096,3073,1,29,6,300,320,695,16,31,2747,175,1,4,37,3,147,351
RO,809,CHUPINGUAIA,8,39.3584672435105,6472,3034,3438,2,0,0,0,1504,0,0,0,3057,0,0,0,0,0,92,243
GO,96059,SÃO SIMÃO,97,43.62806731410779,13489,6876,6613,1,32,73,682,4077,334,19,129,3747,509,1,3,41,3,160,755
SP,64394,GENERAL SALGADO,225,44.988902900378314,7930,4037,3893,1,34,20,318,1004,745,27,38,3566,199,1,3,25,1,187,262
MG,48739,MORRO DO PILAR,83,45.23808113710394,3377,1678,1698,2,0,0,0,1312,0,0,0,668,0,0,0,0,0,54,375
MA,9555,BOM JARDIM,78,43.20132841328413,27100,13583,13513,1,18,104,1020,12546,220,257,329,2929,47,3,3,37,9,284,991
RS,86975,IBIAÇÁ,95,48.829414838035525,3828,1978,1850,1,42,4,452,611,106,7,39,1810,71,0,2,3,1,129,83
PE,24910,OLINDA,117,42.23697093098817,92337,51055,41282,2,0,0,0,45213,0,0,0,31043,0,0,0,0,0,1199,5150
MA,8290,MATINHA,86,39.92756016989146,16952,8834,8118,2,0,0,0,10451,0,0,0,2162,0,0,0,0,0,169,346
SP,68330,PAULO DE FARIA,164,45.536909674461256,6543,3352,3187,1,18,20,335,1201,532,11,46,1974,106,1,0,14,0,85,302
GO,95893,SANTA TEREZINHA DE GOIÁS,85,46.08181685834911,6869,3583,3286,2,0,0,0,2972,0,0,0,2230,0,0,0,0,0,72,232
RJ,58670,NOVA FRIBURGO,26,47.97391952309985,64416,34780,29562,1,294,536,7846,4260,1327,472,283,26196,1187,10,34,501,57,1430,3775
SC,83356,SÃO LUDGERO,44,42.215905206790474,8777,4405,4372,2,0,0,0,940,0,0,0,6161,0,0,0,0,0,127,284
MG,53430,SETE LAGOAS,263,46.07840646447538,56680,30057,26573,1,254,328,5377,6159,1484,198,725,24222,1751,12,18,546,35,1813,3652
ES,56278,CASTELO,3,45.38480400742635,28548,14627,13921,1,94,104,1576,2221,1084,68,136,14239,581,11,8,233,2,807,1215
RN,17655,NOVA CRUZ,12,41.261645193260655,24218,13050,11168,1,44,137,3425,8543,465,37,106,4985,78,3,3,77,2,511,1493
SP,70750,SÃO BERNARDO DO CAMPO,284,48.00296475238827,81964,44034,37787,2,0,0,0,16266,0,0,0,41518,0,0,0,0,0,1479,5521
RO,418,SÃO MIGUEL DO GUAPORÉ,35,40.95532896334062,16478,8043,8435,1,163,103,657,3022,793,50,214,6345,82,1,2,53,6,211,404
PR,79855,CAFELÂNDIA,126,42.270471256684495,11968,6118,5845,1,556,34,619,1896,219,11,114,5533,227,3,0,35,3,219,415
SE,32417,SIMÃO DIAS,22,41.98956609127453,33832,17639,16193,1,79,225,3521,14857,744,74,156,4136,187,64,3,154,21,697,3138
MG,40193,ÁGUAS VERMELHAS,213,44.026183087664855,10312,5178,5119,1,15,28,643,3513,385,14,39,1236,55,5,0,17,1,135,511
RO,94,CACOAL,11,40.84924961413418,60905,31806,29099,1,531,258,2530,7197,1863,287,618,32333,1341,9,18,349,11,860,1695
GO,96237,TRÊS RANCHOS,8,45.168333809659906,3499,1666,1833,1,6,8,312,793,92,11,48,1112,57,0,0,10,0,44,149
SE,32212,ROSÁRIO DO CATETE,14,40.36271797955502,8315,4457,3858,2,0,0,0,4512,0,0,0,1283,0,0,0,0,0,85,644
MA,7390,BREJO,24,41.521654311353885,20505,10950,9555,1,19,33,672,11841,188,32,249,2588,117,1,2,49,6,308,996
RR,3018,BOA VISTA,1,39.67408630717312,125346,65979,59367,1,709,1121,7452,8577,5479,981,1293,73942,3127,29,43,1578,64,1008,2318
MG,40207,FERVEDOURO,69,44.016979129819596,8482,4111,4366,1,11,26,390,3111,259,5,29,1856,47,2,1,16,0,127,416
GO,93777,GOIÁS,12,45.7249570999571,18649,9684,8965,1,31,115,1393,4943,780,72,296,5768,100,1,6,93,3,339,762
AM,2410,ITACOATIARA,3,38.76120751988431,66385,33474,32911,2,0,0,0,29226,0,0,0,15412,0,0,0,0,0,507,2477
BA,34134,CAMAÇARI,170,39.51575890734816,77829,42200,35629,2,0,0,0,38056,0,0,0,22343,0,0,0,0,0,1233,6687
RO,434,NOVA MAMORÉ,1,40.47853193741913,17004,8273,8731,1,32,55,536,2487,558,30,165,8238,81,1,3,24,4,182,435
RN,16730,FELIPE GUERRA,45,42.649548264384215,6309,3264,3045,2,0,0,0,4279,0,0,0,888,0,0,0,0,0,77,215
MS,98590,CORONEL SAPUCAIA,19,42.374045063340105,10342,5633,4709,1,96,59,334,2984,822,12,251,3088,44,0,2,27,2,84,192
MG,51659,SANTANA DA VARGEM,273,44.25816827492805,5907,2938,2962,1,13,24,325,1487,239,19,28,2078,223,1,1,23,2,189,307
RS,88013,PORTO ALEGRE,111,49.152456594689234,109664,60160,49504,1,612,269,15637,11027,3469,766,1077,42342,5410,50,25,1030,52,1774,1884
RS,86258,DOIS IRMÃOS,153,43.110947119844816,23714,12248,11466,1,105,65,1317,4187,630,59,298,11450,1093,1,3,92,0,472,804
SP,70157,SANTA ALBERTINA,427,47.66165718927701,4924,2487,2432,1,23,6,159,609,495,3,45,1963,141,2,0,5,0,92,209
PI,12190,TERESINA,98,40.94122369401915,122075,66423,55652,1,463,933,12785,43158,2704,531,937,31789,2440,15,46,1356,64,1835,4926
PR,76830,MARECHAL CÂNDIDO RONDON,121,44.68971462391601,38861,20215,18623,2,0,0,0,6664,0,0,0,23281,0,0,0,0,0,408,870
MS,55050,PARAÍSO DAS ÁGUAS,48,42.610337439742906,3734,1741,1993,1,57,14,71,466,177,7,88,1599,42,0,6,7,0,46,83
AL,27430,COQUEIRO SECO,8,40.83659555751045,4547,2336,2211,1,9,18,227,1631,187,15,81,1109,15,2,0,24,3,144,307
RS,88013,PORTO ALEGRE,114,46.10933152798902,107828,58120,49708,2,0,0,0,35242,0,0,0,37665,0,0,0,0,0,2834,5834
SP,72192,URU,95,46.7914364640884,1448,705,743,2,0,0,0,223,0,0,0,767,0,0,0,0,0,29,56
SP,66338,LAVRINHAS,42,43.218729851708574,6204,3107,3096,2,0,0,0,1379,0,0,0,2698,0,0,0,0,0,170,549
AM,2550,MANAUS,62,38.1344739406762,120056,63466,56590,2,0,0,0,33114,0,0,0,60822,0,0,0,0,0,1876,6647
SP,66893,MAUÁ,339,42.62691237123875,98439,51595,46699,2,0,0,0,25361,0,0,0,39960,0,0,0,0,0,2299,10262
PB,19330,BARRA DE SANTA ROSA,67,44.07802340702211,9997,5025,4972,2,0,0,0,6565,0,0,0,1304,0,0,0,0,0,65,363
TO,95532,PONTE ALTA DO TOCANTINS,26,42.586666666666666,5025,2365,2660,2,0,0,0,1852,0,0,0,1502,0,0,0,0,0,22,248
PR,79472,VITORINO,73,45.16599707815924,5476,2726,2747,2,0,0,0,1406,0,0,0,2660,0,0,0,0,0,53,137
RJ,59099,SAQUAREMA,62,46.86017445444458,64889,33742,31110,2,0,0,0,9857,0,0,0,31251,0,0,0,0,0,970,4094
SP,65439,ITANHAÉM,189,46.42497988471634,75815,40619,35126,2,0,0,0,14314,0,0,0,31784,0,0,0,0,0,1505,4749
BA,37494,MUTUÍPE,109,45.16973698812562,18024,9334,8676,1,25,174,757,6764,910,29,72,2630,24,5,4,27,3,299,1388
SC,81213,GRAVATAL,99,45.242600845617645,8751,4440,4311,2,0,0,0,1128,0,0,0,5801,0,0,0,0,0,99,261
PR,77070,MOREIRA SALES,92,46.078990901571544,9672,4956,4712,1,386,52,326,2004,302,17,86,3822,120,1,2,13,0,175,389
MT,90603,LUCAS DO RIO VERDE,21,38.0961434640753,42603,21369,21234,2,0,0,0,7406,0,0,0,22894,0,0,0,0,0,371,904
MG,43591,CONGONHAS,85,43.358657547007915,40791,20909,19866,2,0,0,0,11565,0,0,0,16554,0,0,0,0,0,1013,4893
PB,22179,SERRA REDONDA,72,43.258783783783784,5921,3093,2828,1,7,21,654,2833,73,9,70,844,11,1,0,6,2,137,478
PB,19640,POÇO DANTAS,53,40.71059823868813,3293,1631,1662,1,0,8,317,1978,19,3,12,190,2,0,0,9,1,38,190
MG,43419,CONCEIÇÃO DA APARECIDA,77,46.484215821909196,7951,3902,4045,2,0,0,0,2378,0,0,0,3161,0,0,0,0,0,140,548
PR,74497,BARRACÃO,131,43.22439439014025,7059,3604,3455,2,0,0,0,2520,0,0,0,3045,0,0,0,0,0,91,143
SP,63819,DOBRADA,170,41.830231798889976,6128,3044,3084,1,19,41,379,1314,508,23,60,1813,106,2,1,24,2,166,373
MG,50539,PRADOS,228,45.5817605532344,6941,3490,3445,2,0,0,0,2430,0,0,0,2183,0,0,0,0,0,260,891
MG,52833,SÃO ROMÃO,285,42.282567743805245,6901,3420,3476,2,0,0,0,2669,0,0,0,992,0,0,0,0,0,48,430
CE,15857,MARACANAÚ,104,39.86257725180802,76051,41093,34958,2,0,0,0,36945,0,0,0,24935,0,0,0,0,0,1005,4532
TO,73474,CHAPADA DE AREIA,13,41.873122734334544,1931,857,1074,1,1,7,81,608,40,3,9,668,7,0,0,4,2,14,119
MA,7455,CAJAPIÓ,63,39.38154997798327,9084,4619,4465,1,17,47,221,4931,58,6,116,519,2,1,0,36,0,125,334
MG,49336,PALMA,201,46.693722139673106,5384,2705,2669,1,15,32,350,1975,147,1,13,1344,42,1,1,9,3,72,152
BA,38490,SALVADOR,2,43.59409423088349,84155,47743,36412,1,296,1494,11225,28808,1360,661,417,17560,1084,15,12,1209,32,1777,6802
CE,13595,CARIDADE,111,40.12096667983669,15186,7707,7479,2,0,0,0,9796,0,0,0,1698,0,0,0,0,0,145,384
MA,7471,CAJARI,20,40.03505627643559,13949,6825,7121,2,0,0,0,8836,0,0,0,881,0,0,0,0,0,71,209
MG,42757,CARMÉSIA,113,44.60775473399459,2218,1125,1093,1,2,10,63,538,272,6,19,474,23,1,1,7,0,31,111
RS,85537,BUTIÁ,116,44.8998376508788,14167,7469,6698,1,43,61,1342,3177,815,52,196,5076,248,23,3,85,6,578,394
DF,97012,BRASÍLIA,8,41.28800471559092,135721,73599,62122,1,615,2316,15419,13741,3454,879,1995,58556,1552,42,62,2003,60,2713,4718
MA,9156,SÃO FRANCISCO DO MARANHÃO,21,44.87097457627119,9441,4671,4762,2,0,0,0,5748,0,0,0,662,0,0,0,0,0,67,233
SP,71838,TAUBATÉ,141,46.217029908169906,90712,48181,42380,1,376,445,5335,4464,8604,313,531,41304,2698,20,41,661,19,1980,2996
SP,61840,TAQUARIVAÍ,53,41.60032793605247,4879,2407,2472,1,17,20,124,447,1135,10,31,1586,42,4,5,12,0,102,153
PI,10561,SÃO LOURENÇO DO PIAUÍ,13,42.5,4462,2190,2272,1,4,6,472,2728,66,12,27,185,5,0,0,16,0,57,204
BA,38415,RIO REAL,49,42.439876670092495,29192,15040,14151,1,29,224,1854,12069,435,58,87,3908,65,2,5,99,10,639,1713
SP,67237,MONGAGUÁ,189,46.58648357081854,44495,23608,20858,1,231,305,2482,4745,3071,154,343,15295,665,19,17,311,15,934,1705
BA,30899,FÁTIMA,82,43.958799761542025,15099,7547,7552,2,0,0,0,9416,0,0,0,1204,0,0,0,0,0,102,426
SP,69450,RANCHARIA,106,45.47411916471821,24806,12843,11922,2,0,0,0,4961,0,0,0,11199,0,0,0,0,0,494,1473
RS,88013,PORTO ALEGRE,112,47.815059366191164,117070,64229,52841,2,0,0,0,30102,0,0,0,52881,0,0,0,0,0,2754,5324
PI,10308,JARDIM DO MULATO,84,42.81604278074866,3740,1922,1818,2,0,0,0,2460,0,0,0,446,0,0,0,0,0,33,95
SP,62430,BORÁ,12,44.183437221727516,1123,534,587,2,0,0,0,234,0,0,0,525,0,0,0,0,0,21,62
AL,27995,MATA GRANDE,27,40.63781118174796,16836,8671,8165,1,14,23,752,8258,159,12,456,1277,31,1,0,21,1,251,692
PR,76678,LONDRINA,146,43.11356708174445,88900,47171,41729,1,3794,673,6748,5682,2716,321,959,42918,3196,41,12,709,26,2099,3906
MG,41955,CACHOEIRA DOURADA,302,44.225249772933694,2202,1116,1086,1,5,8,120,729,71,1,8,457,153,0,0,4,0,22,78
PA,4758,JACUNDÁ,69,41.901899011114025,34284,17010,17272,2,0,0,0,12043,0,0,0,8318,0,0,0,0,0,268,1665
SC,80950,DESCANSO,45,46.338939197930145,6957,3447,3510,1,83,7,364,1667,357,24,93,2731,141,0,1,9,1,150,230
PB,21270,PIANCÓ,32,43.73042131855595,12272,6611,5661,1,31,27,1806,4933,114,15,144,1755,33,5,1,21,11,190,757
RS,88412,SANTA MARIA,135,46.837484231048585,104636,56529,48107,1,605,320,12177,14776,4018,646,1216,41946,2205,148,5,823,49,2451,1809
MG,42048,DOM BOSCO,329,43.680388121140844,3401,1581,1815,1,19,44,107,895,121,3,14,1021,44,0,0,6,0,32,131
SP,69515,REGINÓPOLIS,95,46.27056753189617,4547,2311,2235,2,0,0,0,595,0,0,0,2621,0,0,0,0,0,62,265
PR,75647,SERRANÓPOLIS DO IGUAÇU,114,46.454945564049105,4317,2212,2100,1,188,7,176,691,101,11,27,2151,27,0,2,12,0,42,114
PB,20591,JURIPIRANGA,44,40.282778091473745,8855,4590,4265,1,11,58,627,4299,195,20,36,1643,23,0,0,20,0,182,706
PE,26190,VENTUROSA,120,42.17183770883055,13409,7074,6332,1,4,45,2239,5589,107,14,32,1187,28,1,0,16,2,200,710
SC,81663,ITAPOÁ,105,44.34385483379079,13116,6756,6360,2,0,0,0,2225,0,0,0,7459,0,0,0,0,0,277,619
SP,71552,TABATINGA,49,45.04373356704645,11410,5536,5637,2,0,0,0,2428,0,0,0,4951,0,0,0,0,0,292,876
PE,23213,ARARIPINA,84,40.31678521139474,55401,29483,25918,2,0,0,0,33843,0,0,0,7083,0,0,0,0,0,432,1976
SP,66532,LUÍS ANTÔNIO,133,41.10570802462694,9583,4706,4877,1,29,69,510,1353,711,24,71,3385,160,1,2,37,3,184,427
RJ,59013,SÃO JOÃO DE MERITI,88,44.96143320997632,70527,37374,32951,1,179,1862,5222,7683,849,222,404,31683,269,17,30,825,34,1796,3865
MG,43516,CONCEIÇÃO DO PARÁ,219,45.93643900513226,5066,2440,2622,1,14,12,270,514,248,9,40,2221,150,3,3,29,1,142,295
MA,8397,MONTES ALTOS,103,40.64730971128609,6096,3083,3013,1,13,37,517,3119,123,17,72,1104,32,0,0,24,1,59,230
PB,19305,BARAÚNA,25,42.49094567404426,3976,2028,1948,2,0,0,0,2588,0,0,0,440,0,0,0,0,0,37,174
MG,47872,MANHUAÇU,167,43.97508951934995,58088,30179,27873,2,0,0,0,15267,0,0,0,23678,0,0,0,0,0,1057,4605
CE,13404,BARROQUINHA,108,41.01497572615815,12153,6154,5999,1,5,55,4574,3881,58,6,110,893,6,1,1,16,3,269,349
MG,53112,SENADOR CORTES,170,44.52219430485762,2388,1201,1187,1,4,28,232,734,98,8,12,581,57,1,0,18,0,48,120
RS,88889,PASSA SETE,53,44.490755845568245,3678,1797,1881,1,31,5,250,1136,335,8,55,1166,30,1,0,5,3,152,83
PR,78077,REBOUÇAS,62,42.398436806110666,11259,5607,5652,1,501,38,717,3327,523,43,100,3667,148,1,5,42,3,310,416
SP,62014,BARÃO DE ANTONINA,56,45.04183486238532,2725,1349,1376,1,42,1,151,430,388,17,8,745,40,0,0,4,0,73,102
CE,15490,SÃO GONÇALO DO AMARANTE,36,40.30392595909837,40196,20584,19612,1,49,594,11921,10491,669,100,191,8097,85,5,7,104,11,635,1898
SP,72036,TUPI PAULISTA,175,48.27386934673367,11542,6048,5487,1,41,38,439,1325,953,24,42,4896,280,1,1,45,3,212,387
RN,16390,CAICÓ,25,44.256233496132545,42795,23008,19787,1,80,117,10750,10759,403,132,149,9436,287,7,14,166,7,811,2563
RJ,58572,MIGUEL PEREIRA,48,46.8009729823647,23022,12109,10884,2,0,0,0,4677,0,0,0,10264,0,0,0,0,0,407,1507
AP,6173,TARTARUGALZINHO,8,37.397762516614975,9028,4325,4703,2,0,0,0,3670,0,0,0,2092,0,0,0,0,0,63,348
GO,92657,BELA VISTA DE GOIÁS,32,42.72219902574809,21555,10757,10798,2,0,0,0,4976,0,0,0,10089,0,0,0,0,0,259,853
SC,80217,ANITÁPOLIS,67,45.68029993183367,2934,1386,1548,1,29,5,117,410,138,12,35,1472,64,1,0,9,0,93,153
RN,18791,TENENTE ANANIAS,41,43.37265050394988,7342,3801,3541,1,16,27,1052,3485,73,3,23,880,13,1,0,10,0,79,389
RS,88153,RIO GRANDE,163,43.76324968098682,82285,42764,39521,2,0,0,0,31682,0,0,0,26096,0,0,0,0,0,2027,5309
MS,98159,TACURU,33,42.142756482525364,7096,3583,3513,2,0,0,0,2954,0,0,0,1443,0,0,0,0,0,67,352
RS,87670,NOVA PETRÓPOLIS,129,44.91428571428571,15540,8037,7503,1,93,40,932,1201,803,49,276,8940,814,3,2,66,4,265,524
PI,11517,PARNAGUÁ,26,40.807183077157205,6571,3195,3376,1,10,42,320,4161,70,8,44,491,13,0,0,15,0,57,291
MG,52418,SÃO GOTARDO,254,43.40205007049499,26244,13305,12920,2,0,0,0,4978,0,0,0,11663,0,0,0,0,0,613,1924
RO,51,JI-PARANÁ,30,40.77323169292003,59294,31263,28031,1,347,368,2339,6880,1658,188,522,31100,929,17,8,329,13,721,1559
BA,39900,SÍTIO DO QUINTO,51,44.70596177814707,9629,4886,4735,1,8,20,794,4607,78,13,12,697,35,0,2,7,3,66,492
PA,4774,JURUTI,105,39.762030654958615,31773,15026,16741,2,0,0,0,13294,0,0,0,8755,0,0,0,0,0,188,921
MT,91510,RONDONÓPOLIS,46,41.51416698601265,83505,43628,39877,2,0,0,0,20253,0,0,0,39578,0,0,0,0,0,839,3070
MG,54011,UBERABA,347,44.3054911161491,75869,41043,34826,2,0,0,0,20248,0,0,0,35827,0,0,0,0,0,1302,6138
ES,56235,CACHOEIRO DE ITAPEMIRIM,48,45.760275734348475,58318,30675,27579,2,0,0,0,10967,0,0,0,30461,0,0,0,0,0,1253,1433
PR,75353,CURITIBA,177,45.84402550038767,139292,75525,63767,2,0,0,0,27201,0,0,0,79469,0,0,0,0,0,2682,5260
BA,33960,CABACEIRAS DO PARAGUAÇU,131,40.093579978237216,11947,6356,5591,2,0,0,0,7782,0,0,0,1214,0,0,0,0,0,80,499
MG,45012,EXTREMA,112,42.728420561681716,30017,15209,14788,1,91,282,1593,3383,1926,47,150,11391,1308,9,9,168,6,952,1702
PI,12114,SÃO RAIMUNDO NONATO,13,41.41773219676789,22524,11775,10749,2,0,0,0,15701,0,0,0,2518,0,0,0,0,0,164,545
PR,84514,CANTAGALO,203,42.95863802559415,8752,4409,4343,1,432,9,479,3347,219,20,57,2141,30,3,1,17,2,133,307
GO,94730,MORRINHOS,22,44.31806236860547,34248,17731,16517,2,0,0,0,8178,0,0,0,16158,0,0,0,0,0,439,1519
MT,90077,ALTO GARÇAS,45,44.01420182985115,7323,3552,3767,1,24,11,224,1213,216,13,15,2900,37,0,3,23,0,105,438
SP,71773,TAQUARITUBA,236,43.40724619911722,16312,8509,7803,2,0,0,0,4108,0,0,0,7829,0,0,0,0,0,597,1375
MG,47112,JEQUITAÍ,310,45.373644578313254,6641,3279,3352,2,0,0,0,2440,0,0,0,1148,0,0,0,0,0,70,563
MG,49450,PARAISÓPOLIS,205,45.65044194212374,16518,8296,8209,1,74,53,1380,1366,1077,56,99,6524,653,8,0,63,18,358,1009
SP,66133,JOÃO RAMALHO,106,42.36832061068702,3144,1585,1559,2,0,0,0,877,0,0,0,1403,0,0,0,0,0,75,263
AM,2950,BERURI,54,38.29360217798197,11755,5616,6139,2,0,0,0,5670,0,0,0,1831,0,0,0,0,0,72,410
RS,84867,GUABIJU,75,49.26950867052023,1384,665,719,2,0,0,0,222,0,0,0,897,0,0,0,0,0,37,45
SP,71072,SÃO PAULO,250,48.65639287121149,167549,89965,77322,2,0,0,0,35214,0,0,0,80586,0,0,0,0,0,3501,11358
PR,78417,SANTA CECÍLIA DO PAVÃO,63,45.393754243041414,2946,1522,1424,1,265,15,157,620,109,10,17,1038,28,1,0,8,3,48,208
SP,69990,SALES OLIVEIRA,81,44.17700098814229,8096,4106,3990,1,48,27,508,728,569,21,66,3533,268,3,1,32,1,211,435
MG,41238,BELO HORIZONTE,39,43.4652515892684,120658,65254,55354,1,384,1280,14142,13199,2694,624,1262,50879,3048,29,30,1387,75,3360,6092
MG,41700,ARICANDUVA,135,42.22606268784886,4659,2221,2412,2,0,0,0,1907,0,0,0,759,0,0,0,0,0,90,393
PR,78174,RIO AZUL,62,41.94443378119002,10420,4971,5449,2,0,0,0,3033,0,0,0,5650,0,0,0,0,0,209,501
CE,13994,GROAÍRAS,65,42.291590157914065,8169,4158,4011,1,5,33,2715,1919,53,12,43,1270,13,1,3,16,4,320,480
PR,76813,MANOEL RIBAS,196,43.362692230876775,10014,5148,4866,1,608,17,365,2025,331,10,67,4565,70,0,0,23,3,158,386
MA,7110,AMARANTE DO MARANHÃO,99,41.25646154449543,25497,12550,12941,2,0,0,0,12451,0,0,0,5186,0,0,0,0,0,185,485
SP,66575,LUPÉRCIO,180,45.439899833055094,3594,1848,1746,2,0,0,0,792,0,0,0,1470,0,0,0,0,0,107,238
CE,15458,SANTA QUITÉRIA,54,42.928066732090286,30572,15718,14851,2,0,0,0,19557,0,0,0,3940,0,0,0,0,0,403,1119
RJ,58653,NITERÓI,144,45.815307619641025,99509,55223,44286,2,0,0,0,29469,0,0,0,41614,0,0,0,0,0,1865,7170
PB,20990,NATUBA,18,42.38866467801369,5699,3099,2600,2,0,0,0,3356,0,0,0,1036,0,0,0,0,0,84,393
SP,67091,MIRASSOLÂNDIA,72,46.609537166900424,3565,1749,1816,1,8,25,118,342,543,4,8,1456,61,0,0,13,2,79,114
PR,74802,SANTA MARIA DO OESTE,38,44.52266141184653,8627,4168,4453,2,0,0,0,3712,0,0,0,2156,0,0,0,0,0,87,201
BA,38156,PRESIDENTE JÂNIO QUADROS,60,46.43956525550004,11413,5602,5802,1,6,35,354,5088,124,15,17,752,21,0,1,14,0,90,522
GO,92940,ALTO HORIZONTE,50,40.10916489738146,5653,2799,2854,1,23,23,179,1199,105,7,54,2421,76,0,2,30,1,48,184
SC,81698,JABORÁ,18,46.360704607046074,3690,1861,1829,1,33,9,92,612,135,5,62,1890,70,0,0,5,0,70,131
TO,92410,ARAGUAÍNA,34,39.282027964078665,8797,4566,4231,1,10,46,405,2509,187,22,62,2821,22,3,0,57,1,106,602
RS,85812,CANDELÁRIA,13,44.45312649164678,20950,10851,10099,2,0,0,0,6168,0,0,0,10474,0,0,0,0,0,821,1247
PI,10944,PAQUETÁ,10,42.066745772767725,3371,1671,1700,2,0,0,0,2565,0,0,0,318,0,0,0,0,0,6,100
BA,30775,BARROCAS,150,39.973261180964506,12566,6364,6202,2,0,0,0,8478,0,0,0,1420,0,0,0,0,0,79,533
RO,94,CACOAL,11,40.84924961413418,60905,31806,29099,2,0,0,0,10091,0,0,0,35962,0,0,0,0,0,848,2024
SP,67377,MONTE MOR,358,42.26552348750151,41406,21427,19970,2,0,0,0,9225,0,0,0,17676,0,0,0,0,0,1001,3385
PI,11592,PICOS,10,41.903073006098644,50670,26648,24022,2,0,0,0,30013,0,0,0,10143,0,0,0,0,0,377,1866
MG,40304,JAMPRUCA,136,43.5823599523242,4195,2059,2133,2,0,0,0,1727,0,0,0,842,0,0,0,0,0,51,355
PR,74136,ALVORADA DO SUL,77,45.39298975196792,6733,3498,3235,1,158,34,236,1666,118,6,35,2881,104,0,0,30,1,128,315
PA,4278,BELÉM,97,39.03482455617015,117331,63152,54179,1,445,2397,13941,24734,5624,1469,3090,37253,725,23,29,2674,142,2602,5976
AL,27030,ANADIA,48,42.07103781812416,12613,6648,5965,2,0,0,0,6182,0,0,0,1711,0,0,0,0,0,95,470
PR,76198,ITAÚNA DO SUL,96,45.28395061728395,3078,1545,1533,2,0,0,0,1250,0,0,0,760,0,0,0,0,0,30,130
CE,14990,PACUJÁ,79,42.24060778093171,5989,3070,2919,1,2,16,2525,1324,21,4,23,277,9,0,0,3,1,91,235
SC,81604,FLOR DO SERTÃO,58,44.545833333333334,1681,801,880,2,0,0,0,652,0,0,0,604,0,0,0,0,0,27,61
PA,4740,CURUÁ,21,38.196235025670276,8765,4138,4627,1,15,21,200,5273,698,32,161,1126,1,0,1,29,3,36,174
SC,82597,POMERODE,55,44.16384343392813,24322,12308,12014,1,314,65,657,1475,827,49,175,14595,783,5,1,68,6,386,964
PB,20958,MONTEIRO,29,42.97058086084413,23932,12508,11424,1,27,85,3649,9796,393,16,114,3409,111,5,7,32,3,583,1740
RS,87971,PLANALTO,144,46.41884057971014,7590,3885,3705,2,0,0,0,2418,0,0,0,3260,0,0,0,0,0,191,433
SC,80411,BARRA VELHA,68,44.52096458831197,23015,11790,11225,1,219,90,707,1784,575,48,183,11987,377,2,4,86,5,505,786
RS,85626,IVORÁ,119,48.73254564983888,1862,908,954,2,0,0,0,582,0,0,0,805,0,0,0,0,0,72,109
MG,43931,CORONEL XAVIER CHAVES,232,46.57078260869565,2875,1425,1450,2,0,0,0,1056,0,0,0,892,0,0,0,0,0,68,336
MG,41238,BELO HORIZONTE,29,47.09490364692264,102799,55335,47356,2,0,0,0,23991,0,0,0,48169,0,0,0,0,0,2196,7126
CE,14958,PACATUBA,57,40.05405086306642,42349,23041,19308,1,72,767,11353,11907,376,82,256,9969,84,1,15,145,7,812,2051
RJ,58297,CORDEIRO,52,45.654816857502546,16682,8752,7907,2,0,0,0,3478,0,0,0,7339,0,0,0,0,0,278,1314
CE,15156,PENTECOSTE,50,41.67901604420478,30043,15390,14653,2,0,0,0,19234,0,0,0,4817,0,0,0,0,0,229,1068
BA,30007,LUÍS EDUARDO MAGALHÃES,205,37.39981541475175,53094,27386,25708,2,0,0,0,15773,0,0,0,22509,0,0,0,0,0,545,1728
RS,88854,SÃO MARTINHO,107,48.24968527066723,4766,2457,2309,1,28,2,210,850,203,14,61,2437,48,0,1,18,0,117,157
RS,89508,TIO HUGO,117,45.244080929832116,2323,1170,1153,2,0,0,0,679,0,0,0,1188,0,0,0,0,0,65,103
BA,36390,ITIRUÇU,37,45.178264604811,9312,4911,4401,2,0,0,0,4337,0,0,0,1622,0,0,0,0,0,89,507
MG,41505,SANTA HELENA DE MINAS,4,42.237115461446265,5007,2446,2556,2,0,0,0,2189,0,0,0,742,0,0,0,0,0,54,414
