SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,IDADE_EST_MED,ELEITORES,FEMININO,MASCULINO,NR_TURNO,ALVARO FERNANDES DIAS,BENEVENUTO DACIOLO FONSECA DOS SANTOS,CIRO FERREIRA GOMES,FERNANDO HADDAD,GERALDO JOSÉ RODRIGUES ALCKMIN FILHO,GUILHERME CASTRO BOULOS,HENRIQUE DE CAMPOS MEIRELLES,JAIR MESSIAS BOLSONARO,JOÃO DIONISIO FILGUEIRA BARRETO AMOEDO,JOÃO VICENTE FONTELLA GOULART,JOSE MARIA EYMAEL,MARIA OSMARINA MARINA DA SILVA VAZ DE LIMA,VERA LUCIA PEREIRA DA SILVA SALGADO,VOTO BRANCO,VOTO NULO
SP,69698,RIBEIRÃO PRETO,108,45.904175361489166,108303,58181,50111,1,536,517,9745,9425,5713,619,833,41573,3981,14,18,843,34,2373,5391
SP,69698,RIBEIRÃO PRETO,265,44.86330041774142,115143,61987,53034,1,546,596,9923,8616,6759,700,1043,45272,3754,18,35,887,51,2880,7059
SP,69698,RIBEIRÃO PRETO,265,44.86330041774142,115143,61987,53034,2,0,0,0,21538,0,0,0,55280,0,0,0,0,0,2349,9023
SP,69698,RIBEIRÃO PRETO,266,45.70582154563848,113184,60579,52560,1,535,710,7524,10028,6587,580,1066,42758,2885,21,30,860,51,3230,6749
SP,69698,RIBEIRÃO PRETO,305,44.95675097568298,106592,57618,48942,2,0,0,0,18080,0,0,0,58022,0,0,0,0,0,1932,6242
SP,69710,RIVERSUL,56,45.8179117147708,4712,2375,2333,1,24,7,118,1076,378,10,32,1435,46,0,1,7,1,203,170
SP,69736,RIFAINA,155,43.84035656401945,3702,1866,1836,2,0,0,0,857,0,0,0,1672,0,0,0,0,0,65,218
SP,69779,RINÓPOLIS,210,47.267982342248764,7702,3898,3800,1,29,25,258,677,867,15,28,3285,152,0,0,17,0,151,373
SP,69795,RIO CLARO,110,45.756434610943494,80541,42922,37513,1,350,298,5980,4565,4406,335,779,37525,2294,10,36,486,21,1772,3673
SP,69795,RIO CLARO,288,44.5122687583247,67570,35079,32179,2,0,0,0,10080,0,0,0,37071,0,0,0,0,0,1411,5263
SP,69850,RIOLÂNDIA,164,44.731944444444444,7200,3600,3595,1,10,26,168,1674,697,9,34,2133,49,1,0,8,2,130,290
SP,69850,RIOLÂNDIA,164,44.731944444444444,7200,3600,3595,2,0,0,0,2102,0,0,0,2503,0,0,0,0,0,101,445
SP,69876,ROSEIRA,190,43.59588311841949,8453,4316,4129,2,0,0,0,1409,0,0,0,4461,0,0,0,0,0,213,495
SP,69914,RUBINÉIA,187,47.93042336724647,3047,1525,1522,1,8,14,132,381,156,8,36,1161,87,1,0,9,1,56,176
SP,69930,SABINO,297,46.9995813271928,4777,2420,2343,1,14,18,174,557,291,4,28,1752,77,0,1,16,0,118,314
SP,69930,SABINO,297,46.9995813271928,4777,2420,2343,2,0,0,0,857,0,0,0,2066,0,0,0,0,0,74,366
SP,69957,SAGRES,163,45.18869731800766,2088,1061,1021,1,5,2,105,366,362,3,21,620,21,0,0,12,0,47,91
SP,70017,SALESÓPOLIS,112,44.30943296934614,15202,7424,7772,2,0,0,0,2566,0,0,0,7429,0,0,0,0,0,388,1214
SP,70050,SALTO,221,43.544761904761906,88726,45710,42967,1,728,499,5721,8909,4901,385,690,38528,3330,10,48,608,30,2051,4454
SP,70076,SALTO DE PIRAPORA,294,42.57892115001423,28104,14540,13564,1,88,86,1677,2989,3710,161,265,11302,508,5,15,201,8,1166,1838
SP,70092,SALTO GRANDE,313,44.16212977229927,5842,3036,2806,1,52,31,363,699,764,7,50,2354,104,0,1,20,1,174,374
SP,70092,SALTO GRANDE,313,44.16212977229927,5842,3036,2806,2,0,0,0,1315,0,0,0,2936,0,0,0,0,0,163,577
SP,70114,SANDOVALINA,261,43.47567716970702,3618,1775,1842,2,0,0,0,1323,0,0,0,983,0,0,0,0,0,35,188
SP,70190,ÁGUAS DE SANTA BÁRBARA,205,46.773372206025265,5145,2619,2522,1,33,10,222,536,388,10,22,2067,93,0,1,19,6,109,230
SP,70190,ÁGUAS DE SANTA BÁRBARA,205,46.773372206025265,5145,2619,2522,2,0,0,0,850,0,0,0,2448,0,0,0,0,0,101,322
SP,70211,SANTA BRANCA,112,45.198023746912106,12549,6279,6270,1,40,84,575,863,1719,26,131,4729,306,3,7,80,8,277,456
SP,70254,SANTA CRUZ DA CONCEIÇÃO,188,46.586358921161825,3856,1933,1923,1,15,16,207,300,241,8,36,1919,90,0,2,12,1,69,129
SP,70297,SANTA CRUZ DO RIO PARDO,114,46.16107228777638,34917,18158,16713,1,209,91,2212,1657,2327,76,212,16684,822,7,33,138,9,925,1110
SP,70319,SANTA ERNESTINA,139,41.77081696779262,5092,2442,2645,1,12,13,356,837,326,20,38,1835,126,1,1,11,0,108,332
SP,70319,SANTA ERNESTINA,139,41.77081696779262,5092,2442,2645,2,0,0,0,1257,0,0,0,2232,0,0,0,0,0,87,422
SP,70335,SANTA FÉ DO SUL,187,47.05200547837997,25555,13561,11993,2,0,0,0,3560,0,0,0,13054,0,0,0,0,0,514,1369
SP,70351,SANTA GERTRUDES,243,41.24290532682019,17196,8562,8634,2,0,0,0,2778,0,0,0,9755,0,0,0,0,0,297,1178
SP,70378,SANTA ISABEL,115,43.929004224502116,41425,21211,20211,1,241,271,2206,3311,4008,167,473,16214,1032,10,18,296,21,1214,2834
SP,70378,SANTA ISABEL,115,43.929004224502116,41425,21211,20211,2,0,0,0,7046,0,0,0,20358,0,0,0,0,0,990,3692
SP,70394,SANTA LÚCIA,239,42.55773249738767,7656,3809,3847,1,17,116,476,1317,490,20,59,2263,144,0,2,36,4,252,596
SP,70394,SANTA LÚCIA,239,42.55773249738767,7656,3809,3847,2,0,0,0,1967,0,0,0,2824,0,0,0,0,0,209,764
SP,70432,SANTA MERCEDES,175,45.07877218934911,2704,1322,1378,1,27,14,96,428,218,3,19,881,34,0,1,5,2,49,138
SP,70432,SANTA MERCEDES,175,45.07877218934911,2704,1322,1378,2,0,0,0,653,0,0,0,1029,0,0,0,0,0,41,179
SP,70459,SANTANA DA PONTE PENSA,187,48.69774527726996,1641,809,832,1,4,1,82,207,145,6,25,592,37,1,0,5,0,33,79
SP,70475,SANTANA DE PARNAÍBA,386,41.30776044311646,84675,44308,40323,2,0,0,0,20077,0,0,0,40706,0,0,0,0,0,1906,6792
SP,70513,SANTA RITA DO PASSA QUATRO,116,47.17756765228294,19142,10202,8940,1,102,106,1201,998,1200,42,311,10143,440,6,7,82,6,491,720
SP,70513,SANTA RITA DO PASSA QUATRO,116,47.17756765228294,19142,10202,8940,2,0,0,0,2484,0,0,0,11659,0,0,0,0,0,402,1257
SP,70530,SANTA ROSA DE VITERBO,133,45.700285248573756,19632,10110,9516,1,71,106,1507,1573,1763,63,212,6580,391,4,4,112,4,573,1289
SP,70530,SANTA ROSA DE VITERBO,133,45.700285248573756,19632,10110,9516,2,0,0,0,3554,0,0,0,8540,0,0,0,0,0,442,1706
SP,70556,SANTO ANASTÁCIO,117,45.458551724137934,14500,7723,6777,1,79,85,937,2055,915,88,119,6073,245,1,4,58,5,426,795
SP,70572,SANTO ANDRÉ,156,49.109368610257825,105150,56078,49019,1,692,647,10147,9465,5456,672,674,41663,5501,32,36,763,37,1524,4571
SP,70572,SANTO ANDRÉ,156,49.109368610257825,105150,56078,49019,2,0,0,0,20830,0,0,0,52009,0,0,0,0,0,1795,7272
SP,70572,SANTO ANDRÉ,263,46.113918397597914,105244,55081,50067,2,0,0,0,25038,0,0,0,47692,0,0,0,0,0,1937,8595
SP,70572,SANTO ANDRÉ,306,47.74648957648073,88166,47025,41016,1,533,605,8422,8677,4265,575,554,34888,5036,15,44,671,35,1253,3555
SP,70572,SANTO ANDRÉ,306,47.74648957648073,88166,47025,41016,2,0,0,0,18072,0,0,0,43520,0,0,0,0,0,1538,5886
SP,70572,SANTO ANDRÉ,307,44.4621542519348,86443,45754,40629,2,0,0,0,21644,0,0,0,37186,0,0,0,0,0,1707,7334
SP,70572,SANTO ANDRÉ,383,42.333840936481096,107040,56433,50571,2,0,0,0,29005,0,0,0,44504,0,0,0,0,0,2267,9632
SP,70599,SANTO ANTÔNIO DA ALEGRIA,202,44.255491787057196,5053,2554,2499,1,30,18,356,829,475,14,152,1887,114,1,1,19,1,124,299
SP,70610,SANTO ANTÔNIO DE POSSE,333,43.87160346372051,16745,8470,8253,2,0,0,0,2397,0,0,0,8882,0,0,0,0,0,402,1060
SP,70637,SANTO ANTÔNIO DO JARDIM,91,46.086884031122636,5398,2597,2798,1,12,10,240,442,640,10,73,2182,180,1,3,20,1,168,203
SP,70637,SANTO ANTÔNIO DO JARDIM,91,46.086884031122636,5398,2597,2798,2,0,0,0,849,0,0,0,2879,0,0,0,0,0,142,363
SP,70653,SANTO ANTÔNIO DO PINHAL,314,45.88496858385694,6207,3045,3161,2,0,0,0,942,0,0,0,3093,0,0,0,0,0,196,488
SP,70670,SANTO EXPEDITO,182,47.481494920174164,2756,1389,1367,2,0,0,0,698,0,0,0,1125,0,0,0,0,0,48,195
SP,70696,SANTÓPOLIS DO AGUAPEÍ,25,43.82045990566038,3392,1728,1664,1,17,9,92,471,285,3,13,1361,76,1,3,7,1,100,180
SP,70696,SANTÓPOLIS DO AGUAPEÍ,25,43.82045990566038,3392,1728,1664,2,0,0,0,662,0,0,0,1616,0,0,0,0,0,72,276
SP,70718,SANTOS,118,44.387345109412074,113790,61166,52485,1,646,1567,10137,13120,7323,696,845,38509,3172,18,61,1229,59,2784,5889
SP,70718,SANTOS,272,49.349380198841594,110845,61385,49349,1,862,526,12905,6226,5949,652,641,46605,5808,29,40,976,40,1145,3085
SP,70718,SANTOS,272,49.349380198841594,110845,61385,49349,2,0,0,0,20231,0,0,0,57719,0,0,0,0,0,1881,5756
SP,70718,SANTOS,273,49.94234482295462,119123,66944,51921,2,0,0,0,20461,0,0,0,63038,0,0,0,0,0,2106,5813
SP,70750,SÃO BERNARDO DO CAMPO,174,42.55879186224077,142104,75143,66924,2,0,0,0,45539,0,0,0,54240,0,0,0,0,0,2578,11964
SP,70750,SÃO BERNARDO DO CAMPO,283,46.73378623903942,75954,40628,35293,2,0,0,0,17008,0,0,0,36748,0,0,0,0,0,1365,5356
SP,70750,SÃO BERNARDO DO CAMPO,296,43.79917853126727,104937,55775,49121,2,0,0,0,32348,0,0,0,41487,0,0,0,0,0,1975,8784
SP,70750,SÃO BERNARDO DO CAMPO,409,41.54434512417535,133241,70175,63041,1,494,1965,11261,28592,4981,930,923,39518,4342,23,63,881,60,3422,8982
SP,70750,SÃO BERNARDO DO CAMPO,414,44.93591447209471,82782,44337,38422,2,0,0,0,22009,0,0,0,35242,0,0,0,0,0,1513,6649
SP,70777,SÃO CAETANO DO SUL,166,46.86702565726956,63140,34691,28444,1,394,276,7015,4474,3681,344,476,28453,4241,11,19,443,23,742,2008
SP,70777,SÃO CAETANO DO SUL,166,46.86702565726956,63140,34691,28444,2,0,0,0,12332,0,0,0,35298,0,0,0,0,0,1103,3594
SP,70777,SÃO CAETANO DO SUL,269,47.19267917901438,72888,40327,32493,1,383,336,7877,4658,4286,389,483,33565,5133,17,18,537,19,845,2428
SP,70793,SÃO CARLOS,121,45.25743099266475,101838,52657,49070,2,0,0,0,22258,0,0,0,46467,0,0,0,0,0,2365,8306
SP,70793,SÃO CARLOS,410,44.15997435959459,82684,43157,39454,2,0,0,0,18175,0,0,0,36735,0,0,0,0,0,1954,7033
SP,70815,SÃO FRANCISCO,232,47.82612055641422,2588,1309,1279,1,16,4,87,423,167,3,13,891,37,0,0,5,0,89,134
SP,70815,SÃO FRANCISCO,232,47.82612055641422,2588,1309,1279,2,0,0,0,604,0,0,0,1087,0,0,0,0,0,49,172
SP,70831,SÃO JOÃO DA BOA VISTA,122,46.08331401078198,69004,36234,32739,1,291,212,4199,4113,6105,179,598,29996,2237,16,28,366,23,1836,3158
SP,70831,SÃO JOÃO DA BOA VISTA,122,46.08331401078198,69004,36234,32739,2,0,0,0,10015,0,0,0,36546,0,0,0,0,0,1663,4838
SP,70890,SÃO JOAQUIM DA BARRA,123,45.164718853362736,36280,18716,17535,1,114,136,2062,4117,3204,82,203,13472,851,7,12,169,5,997,1605
SP,70912,SÃO JOSÉ DA BELA VISTA,240,43.62833356850572,7087,3477,3599,1,22,53,250,1313,446,8,26,2164,112,3,1,20,0,229,298
SP,70939,SÃO JOSÉ DO BARREIRO,18,45.11037709881641,3633,1759,1874,1,14,18,174,449,824,13,26,950,50,0,1,23,3,70,141
SP,70955,SÃO JOSÉ DO RIO PARDO,124,45.99884659746252,41616,21688,19909,1,136,84,2395,2850,3431,94,391,17017,1138,12,6,222,4,1325,1892
SP,70955,SÃO JOSÉ DO RIO PARDO,124,45.99884659746252,41616,21688,19909,2,0,0,0,6545,0,0,0,20490,0,0,0,0,0,1123,2875
SP,70971,SÃO JOSÉ DO RIO PRETO,125,48.0901335269493,88148,47414,40630,1,529,231,6911,4026,4616,388,452,42918,3935,10,20,409,33,1218,2582
SP,70971,SÃO JOSÉ DO RIO PRETO,125,48.0901335269493,88148,47414,40630,2,0,0,0,11770,0,0,0,50302,0,0,0,0,0,1589,4303
SP,70971,SÃO JOSÉ DO RIO PRETO,268,45.20905986158823,99849,53189,46598,1,554,480,6874,6267,6301,432,737,45145,3483,24,31,465,49,2200,4271
SP,70998,SÃO JOSÉ DOS CAMPOS,127,45.46370170353016,125916,66200,59694,1,504,567,11477,8078,9425,571,580,57197,7167,17,39,1026,92,1735,3015
SP,70998,SÃO JOSÉ DOS CAMPOS,127,45.46370170353016,125916,66200,59694,2,0,0,0,21099,0,0,0,69848,0,0,0,0,0,2685,6631
SP,70998,SÃO JOSÉ DOS CAMPOS,282,43.7750624511115,79262,41030,38202,1,363,450,5335,7285,7131,384,504,34439,2545,15,47,514,76,1890,3009
SP,70998,SÃO JOSÉ DOS CAMPOS,282,43.7750624511115,79262,41030,38202,2,0,0,0,13900,0,0,0,42204,0,0,0,0,0,1928,5488
SP,70998,SÃO JOSÉ DOS CAMPOS,411,43.49891195240433,136483,70622,65841,1,597,862,9790,14694,9003,662,698,59508,4980,17,65,1073,111,2519,5115
SP,70998,SÃO JOSÉ DOS CAMPOS,411,43.49891195240433,136483,70622,65841,2,0,0,0,25805,0,0,0,71479,0,0,0,0,0,2763,8661
SP,70998,SÃO JOSÉ DOS CAMPOS,412,42.73643814621238,167032,88725,78285,1,720,1082,12532,11746,12421,690,897,80348,7052,24,60,1208,202,2638,5601
SP,70998,SÃO JOSÉ DOS CAMPOS,412,42.73643814621238,167032,88725,78285,2,0,0,0,26552,0,0,0,96266,0,0,0,0,0,3284,9940
SP,71030,SÃO MANUEL,129,44.81131277647671,30744,15820,14915,1,165,130,2034,2034,2483,82,282,12598,861,9,13,197,7,1109,1911
SP,71030,SÃO MANUEL,129,44.81131277647671,30744,15820,14915,2,0,0,0,4839,0,0,0,15328,0,0,0,0,0,777,2628
SP,71056,SÃO MIGUEL ARCANJO,318,44.16659391245685,25199,12575,12600,1,131,101,1544,1984,3538,96,215,8901,531,5,10,107,2,618,1169
SP,71072,SÃO PAULO,1,49.87939080847028,160281,84208,75695,1,823,542,23683,21105,10991,1392,1131,43591,6833,63,49,1767,91,1986,4561
SP,71072,SÃO PAULO,3,48.27066438321664,79412,39767,39526,1,378,450,8196,10588,4540,484,539,23563,2455,28,38,722,36,1361,2910
SP,71072,SÃO PAULO,4,49.32170914911956,162422,87081,74805,1,1013,661,16512,11242,10741,848,1118,64857,9294,44,52,1335,46,2162,5355
SP,71072,SÃO PAULO,6,50.244704926231556,159962,88667,71184,1,871,400,21643,11652,12857,1174,1148,57369,11038,79,34,1651,67,1502,3493
SP,71072,SÃO PAULO,6,50.244704926231556,159962,88667,71184,2,0,0,0,35719,0,0,0,76201,0,0,0,0,0,3348,9445
SP,71072,SÃO PAULO,20,40.51337063080634,155866,84291,71532,1,765,2260,14370,35615,8109,2365,1591,35850,3707,31,59,1758,80,5045,11965
SP,71072,SÃO PAULO,20,40.51337063080634,155866,84291,71532,2,0,0,0,56693,0,0,0,46952,0,0,0,0,0,3826,16237
SP,71072,SÃO PAULO,246,49.09650979661648,118103,62955,54791,1,581,259,13424,6838,9505,707,893,44023,9566,17,25,1207,44,1168,3145
SP,71072,SÃO PAULO,247,45.069901190550844,111630,59239,52228,1,830,1350,11202,16042,6172,969,1116,34833,2582,57,63,1173,69,3439,8357
SP,71072,SÃO PAULO,248,43.250767349745914,157037,83723,73185,1,1268,1903,15984,21256,8842,1595,1605,48358,4220,57,70,1793,101,5076,12591
SP,71072,SÃO PAULO,249,50.1021121931148,116657,63315,53308,1,735,356,12739,6511,8300,668,802,47138,7036,25,37,977,34,1371,3486
SP,71072,SÃO PAULO,249,50.1021121931148,116657,63315,53308,2,0,0,0,20686,0,0,0,60327,0,0,0,0,0,2263,6878
SP,71072,SÃO PAULO,250,48.65639287121149,167549,89965,77322,1,934,655,19854,12747,12455,1247,1294,60622,11093,34,58,1612,61,2293,5817
SP,71072,SÃO PAULO,251,51.38069315913627,115731,63878,51726,1,451,134,19365,9197,9546,1133,575,36297,8031,17,18,1469,49,693,1613
SP,71072,SÃO PAULO,251,51.38069315913627,115731,63878,51726,2,0,0,0,30592,0,0,0,48876,0,0,0,0,0,2485,6835
SP,71072,SÃO PAULO,252,48.56155340144053,114819,62308,52331,1,710,698,12131,9122,7835,864,1019,42415,5400,38,35,1099,48,2151,6141
SP,71072,SÃO PAULO,252,48.56155340144053,114819,62308,52331,2,0,0,0,23352,0,0,0,55023,0,0,0,0,0,2402,8877
SP,71072,SÃO PAULO,253,48.62856219973796,219809,119430,100154,2,0,0,0,40342,0,0,0,113283,0,0,0,0,0,4556,16153
SP,71072,SÃO PAULO,254,46.24797872883085,156836,83162,73511,1,990,1386,14589,15047,10103,945,1343,57241,6108,39,75,1401,58,3428,8299
SP,71072,SÃO PAULO,254,46.24797872883085,156836,83162,73511,2,0,0,0,32009,0,0,0,73115,0,0,0,0,0,3352,12221
SP,71072,SÃO PAULO,256,45.39426604723014,176074,95100,80962,1,1233,1614,17273,17461,10935,1295,1602,62951,6934,55,89,1864,91,4307,10143
SP,71072,SÃO PAULO,256,45.39426604723014,176074,95100,80962,2,0,0,0,38789,0,0,0,80750,0,0,0,0,0,3918,14453
SP,71072,SÃO PAULO,258,50.707481616766145,187811,103168,84453,1,800,405,19679,9639,15212,881,1090,75622,15034,26,30,1640,52,1388,3277
SP,71072,SÃO PAULO,260,46.82463557493284,181658,98337,83228,1,1154,1465,18476,23778,11502,1154,1439,60394,8003,72,54,1462,84,3436,8565
SP,71072,SÃO PAULO,260,46.82463557493284,181658,98337,83228,2,0,0,0,45445,0,0,0,78259,0,0,0,0,0,3496,13531
SP,71072,SÃO PAULO,280,44.585665895138206,171521,91765,79651,1,884,1962,18209,24852,10260,1525,1858,52016,7504,57,82,1814,85,4479,11507
SP,71072,SÃO PAULO,320,45.162669674627956,183516,100216,83004,1,1138,1743,19303,22936,14072,1597,1940,53865,8607,58,76,2172,87,4984,10739
SP,71072,SÃO PAULO,320,45.162669674627956,183516,100216,83004,2,0,0,0,48777,0,0,0,73364,0,0,0,0,0,4646,16350
SP,71072,SÃO PAULO,325,46.93838797411804,101848,54658,46939,1,676,717,11044,9023,6554,889,889,35891,5241,37,42,1011,54,2129,5680
SP,71072,SÃO PAULO,325,46.93838797411804,101848,54658,46939,2,0,0,0,22269,0,0,0,46881,0,0,0,0,0,2242,8433
SP,71072,SÃO PAULO,326,43.401951130561635,109681,57940,51585,1,541,1295,10651,16548,6559,878,975,34247,2705,29,51,1195,58,3386,8089
SP,71072,SÃO PAULO,326,43.401951130561635,109681,57940,51585,2,0,0,0,29869,0,0,0,43839,0,0,0,0,0,2645,10790
SP,71072,SÃO PAULO,327,46.227333171641476,119569,63772,55669,1,839,882,13047,12285,7923,986,1179,40241,5476,47,55,1221,65,2844,7220
SP,71072,SÃO PAULO,327,46.227333171641476,119569,63772,55669,2,0,0,0,28192,0,0,0,53185,0,0,0,0,0,2703,10139
SP,71072,SÃO PAULO,328,41.72285300617237,170602,92633,77863,1,976,2152,17917,29619,9946,1982,1671,45588,5893,54,79,1951,108,5038,12333
SP,71072,SÃO PAULO,328,41.72285300617237,170602,92633,77863,2,0,0,0,53274,0,0,0,60671,0,0,0,0,0,4174,16901
SP,71072,SÃO PAULO,346,46.23503807702025,138535,73718,64774,1,606,774,15519,14425,10492,1214,970,47663,9024,24,41,1383,52,2092,4439
SP,71072,SÃO PAULO,346,46.23503807702025,138535,73718,64774,2,0,0,0,33001,0,0,0,63503,0,0,0,0,0,3168,9191
SP,71072,SÃO PAULO,347,45.20995937637871,174532,94251,80216,1,1218,1638,17981,17192,10472,1488,1719,62845,6888,63,91,1924,83,4323,11321
SP,71072,SÃO PAULO,348,46.636224480033675,104529,56612,47841,1,651,760,9997,7533,7165,701,967,41048,5325,13,44,1030,30,2138,5869
SP,71072,SÃO PAULO,348,46.636224480033675,104529,56612,47841,2,0,0,0,19589,0,0,0,52885,0,0,0,0,0,2260,8430
SP,71072,SÃO PAULO,349,45.197874619636096,128827,69833,58947,1,865,1292,12645,13975,8375,889,1290,43882,4756,30,71,1266,64,3220,7423
SP,71072,SÃO PAULO,349,45.197874619636096,128827,69833,58947,2,0,0,0,29400,0,0,0,56429,0,0,0,0,0,2984,10890
SP,71072,SÃO PAULO,350,44.7243369117884,136559,73354,63078,1,758,1438,12473,17188,7836,1150,1307,46898,4843,26,85,1264,67,3562,9361
SP,71072,SÃO PAULO,350,44.7243369117884,136559,73354,63078,2,0,0,0,32385,0,0,0,59739,0,0,0,0,0,3215,12577
SP,71072,SÃO PAULO,351,44.35011558055853,133673,72663,60866,1,774,1439,13215,20247,8982,1123,1422,36991,5396,31,54,1364,65,4020,8637
SP,71072,SÃO PAULO,352,41.70695915427147,205460,110085,95278,1,972,3213,18527,37714,9984,1591,2173,58844,3289,35,125,2292,106,7404,17737
SP,71072,SÃO PAULO,352,41.70695915427147,205460,110085,95278,2,0,0,0,61175,0,0,0,74737,0,0,0,0,0,5529,22697
SP,71072,SÃO PAULO,353,40.849314131679876,175472,93814,81447,1,863,3124,16027,35566,7902,1553,1729,46260,2526,40,101,1903,76,6693,15480
SP,71072,SÃO PAULO,353,40.849314131679876,175472,93814,81447,2,0,0,0,56717,0,0,0,58777,0,0,0,0,0,4870,19576
SP,71072,SÃO PAULO,372,40.49209766045431,264796,142342,122392,2,0,0,0,101722,0,0,0,75598,0,0,0,0,0,6652,28108
SP,71072,SÃO PAULO,373,42.003402800883215,132247,71446,60732,1,656,1617,13194,25462,7399,1560,1291,32853,4074,48,66,1447,58,4420,10118
SP,71072,SÃO PAULO,373,42.003402800883215,132247,71446,60732,2,0,0,0,44036,0,0,0,43165,0,0,0,0,0,3403,13566
SP,71072,SÃO PAULO,374,44.59447245501914,237213,128140,108976,1,1274,2099,28683,32668,15380,2566,2220,69741,11853,52,111,2694,158,5737,12727
SP,71072,SÃO PAULO,374,44.59447245501914,237213,128140,108976,2,0,0,0,67973,0,0,0,94034,0,0,0,0,0,5712,20297
SP,71072,SÃO PAULO,375,42.0878785428375,247331,132168,115007,1,1571,3889,21821,50166,10482,2327,2192,68604,5077,120,174,2554,105,7659,19451
SP,71072,SÃO PAULO,375,42.0878785428375,247331,132168,115007,2,0,0,0,77875,0,0,0,86995,0,0,0,0,0,6059,25006
SP,71072,SÃO PAULO,376,41.94257996310193,241206,130126,110843,1,1423,3277,22119,42978,13922,2083,2551,66041,5779,117,158,2817,234,8685,18916
SP,71072,SÃO PAULO,376,41.94257996310193,241206,130126,110843,2,0,0,0,73725,0,0,0,85566,0,0,0,0,0,6384,25179
SP,71072,SÃO PAULO,389,40.77370033922006,183071,98082,84764,1,1110,2534,17683,36087,9711,1775,1702,50042,4054,42,112,2034,98,6097,14920
SP,71072,SÃO PAULO,389,40.77370033922006,183071,98082,84764,2,0,0,0,59772,0,0,0,64154,0,0,0,0,0,4530,19661
SP,71072,SÃO PAULO,392,44.784923808324415,127049,68392,58459,1,790,1358,13222,14429,7938,1142,1268,42491,4315,43,62,1517,72,3754,9394
SP,71072,SÃO PAULO,397,41.95509860967905,152270,81138,70975,1,852,2363,13818,28922,7443,1254,1486,43974,2578,39,78,1661,94,5564,13494
SP,71072,SÃO PAULO,397,41.95509860967905,152270,81138,70975,2,0,0,0,46427,0,0,0,55960,0,0,0,0,0,4261,17210
SP,71072,SÃO PAULO,398,42.65580272801907,101101,54122,46865,1,486,1276,9384,16631,5565,789,990,31184,2277,34,46,1145,54,3431,8216
SP,71072,SÃO PAULO,404,40.20147560526735,182028,99383,82512,2,0,0,0,68204,0,0,0,54117,0,0,0,0,0,4600,19842
SP,71072,SÃO PAULO,405,43.1979968024076,106330,58197,47969,2,0,0,0,31399,0,0,0,39458,0,0,0,0,0,2737,11402
SP,71072,SÃO PAULO,408,41.642474261890584,152792,82440,70242,1,690,1766,16304,28873,8841,1425,1438,39568,6371,54,55,1577,53,4237,9254
SP,71072,SÃO PAULO,408,41.642474261890584,152792,82440,70242,2,0,0,0,49812,0,0,0,53112,0,0,0,0,0,3627,14073
SP,71072,SÃO PAULO,413,44.94349705735251,145959,79719,66162,2,0,0,0,36866,0,0,0,63602,0,0,0,0,0,3329,12471
SP,71072,SÃO PAULO,418,42.36828975181604,186395,100738,85544,1,1140,2389,17914,32082,11008,1556,2032,50323,6480,59,100,2081,99,6095,13940
SP,71072,SÃO PAULO,418,42.36828975181604,186395,100738,85544,2,0,0,0,56004,0,0,0,67132,0,0,0,0,0,4969,19130
SP,71072,SÃO PAULO,420,46.318119974255154,122745,66780,55882,1,810,1260,12004,11255,8092,872,1212,44138,4186,35,48,1356,63,3302,7679
SP,71072,SÃO PAULO,420,46.318119974255154,122745,66780,55882,2,0,0,0,25741,0,0,0,56618,0,0,0,0,0,2975,10620
SP,71072,SÃO PAULO,421,42.62279592136253,143090,76513,66494,2,0,0,0,43875,0,0,0,52813,0,0,0,0,0,3547,15079
SP,71072,SÃO PAULO,422,43.691047651186004,142243,77691,64515,2,0,0,0,34543,0,0,0,62421,0,0,0,0,0,3469,12785
SP,71099,SÃO PEDRO,130,45.55655718429098,25514,13483,12031,2,0,0,0,3133,0,0,0,14483,0,0,0,0,0,491,1471
SP,71137,SÃO ROQUE,131,45.60392721911336,59687,30935,28707,1,330,302,4190,4200,6626,274,519,21653,1936,20,26,421,20,1843,2983
SP,71137,SÃO ROQUE,131,45.60392721911336,59687,30935,28707,2,0,0,0,10351,0,0,0,28284,0,0,0,0,0,1789,4884
SP,71153,SÃO SEBASTIÃO,132,42.752839274854956,60844,30917,29907,1,221,720,4574,8528,4730,244,356,20617,1304,17,32,493,13,1308,2238
SP,71170,SÃO SEBASTIÃO DA GRAMA,229,45.18095355731225,8096,4115,3981,1,31,21,375,747,1285,23,121,3074,179,1,4,18,2,263,517
SP,71196,SÃO SIMÃO,133,45.7316813869807,12228,6304,5920,2,0,0,0,2034,0,0,0,5734,0,0,0,0,0,242,900
SP,71218,SÃO VICENTE,177,46.9758269195056,96927,52901,43811,1,568,955,7816,8405,7590,425,586,37373,2377,9,36,998,25,1952,3701
SP,71218,SÃO VICENTE,177,46.9758269195056,96927,52901,43811,2,0,0,0,19673,0,0,0,45714,0,0,0,0,0,2022,5717
SP,71234,SARAPUÍ,52,44.65111331725996,7051,3440,3580,1,22,19,278,869,995,24,49,2450,106,0,1,17,1,216,353
SP,71234,SARAPUÍ,52,44.65111331725996,7051,3440,3580,2,0,0,0,1498,0,0,0,3125,0,0,0,0,0,156,601
